,To Date, HAQI,Battery (%),R. Humidity (%),PM2.5,PM10,Rain (mm),Temperature,Wind Direction (degree),Wind Speed (m/s)
1377,07/04/21 06:00, 115,100,62.88,64.2,115.54,0,24.16,350,1.54
1378,07/04/21 05:00, 125,100,58.67,67.19,109.31,0,24.79,360,1.54
1379,07/04/21 04:00, 129,100,57.67,68.55,115.02,0,25.36,4,2.75
1380,07/04/21 03:00, 150,100,55.21,74.81,128.23,0,25.59,20,1.54
1381,07/04/21 02:00, 127,100,52.78,67.89,113.06,0,26.05,330,2.06
1382,07/04/21 01:00, 139,100,46.05,71.46,129.44,0,26.72,360,2.57
1383,07/04/21 00:00, 126,100,42.56,67.55,106.58,0,27.9,360,1.54
1384,06/04/21 23:00, 129,100,41.02,68.38,105.69,0,29.13,30,2.06
1385,06/04/21 22:00, 111,100,37.7,63.09,100.22,0,30.15,30,2.06
1386,06/04/21 21:00, 132,100,39.1,69.49,128.07,0,31.22,340,2.57
1387,06/04/21 20:00, 87,100,32.45,51.84,74.19,0,33.61,290,4.63
1388,06/04/21 19:00, 83,100,22.41,49.57,67.38,0,36.73,300,4.63
1389,06/04/21 18:00, 83,100,21.22,49.73,67.56,0,38.71,290,5.66
1390,06/04/21 17:00, 94,100,26.92,56.26,81.92,0,39.77,290,5.66
1391,06/04/21 16:00, 95,100,31.64,56.75,87.83,0,40.69,300,4.12
1392,06/04/21 15:00, 91,100,27.77,54.27,84.54,0,43.64,260,6.17
1393,06/04/21 14:00, 89,100,16.05,53.53,77.39,0,44.25,260,6.17
1394,06/04/21 13:00, 99,100,18.3,59.49,92.45,0,44.14,260,6.17
1395,06/04/21 12:00, 99,100,20.4,59.33,93.33,0,44.05,270,4.63
1396,06/04/21 11:00, 105,100,21.8,61.18,95.63,0,41.89,30,2.06
1397,06/04/21 10:00, 117,100,31.76,64.9,104.53,0,37.61,356,1.53
1398,06/04/21 09:00, 136,100,49.14,70.73,119.23,0,30.37,340,1.54
1399,06/04/21 08:00, 154,100,66.55,76,133.44,0,25.58,360,1.54
1400,06/04/21 07:00, 119,100,69.62,65.53,114.88,0,24.26,25,1.61
1401,06/04/21 06:00, 117,100,69.08,64.8,110.49,0,24.66,26,2.13
1402,06/04/21 05:00, 136,100,74.16,70.74,121.1,0,24.81,26,2.13
1403,06/04/21 04:00, 124,100,71.06,67.08,115.06,0,25.08,23,2.39
1404,06/04/21 03:00, 152,100,71.69,75.42,138.06,0,25.69,10,2.06
1405,06/04/21 02:00, 155,100,72.34,76.29,136.54,0,26.15,310,2.06
1406,06/04/21 01:00, 136,100,69.92,70.67,123.41,0,26.54,344,1.21
1407,06/04/21 00:00, 135,100,66.55,70.21,121.9,0,27.06,30,2.06
1408,05/04/21 23:00, 99,100,62.61,59.31,97,0,27.55,290,2.06
1409,05/04/21 22:00, 93,100,57.72,55.16,93.14,0,28.68,320,3.6
1410,05/04/21 21:00, 88,100,60.73,52.73,82.59,0,29.61,320,3.6
1411,05/04/21 20:00, 86,100,60.99,51.24,81.9,0,30.9,330,3.6
1412,05/04/21 19:00, 82,100,53.78,48.86,75.99,0,32.97,300,4.12
1413,05/04/21 18:00, 80,100,41.9,48.01,72.31,0,35.18,300,6.17
1414,05/04/21 17:00, 80,100,44.22,47.95,74,0,36.56,290,6.69
1415,05/04/21 16:00, 81,100,42.65,48.11,74.83,0,38.45,300,6.69
1416,05/04/21 15:00, 83,100,42.08,49.85,78.03,0,39.65,290,6.17
1417,05/04/21 14:00, 92,100,41.08,55.04,85.18,0,40.29,260,6.69
1418,05/04/21 13:00, 95,100,41.93,57.02,88.07,0,39.48,270,6.69
1419,05/04/21 12:00, 96,100,43.71,57.44,87.74,0,38.42,270,6.69
1420,05/04/21 11:00, 104,100,48.12,60.94,93.87,0,36.63,280,2.06
1421,05/04/21 10:00, 99,100,62.14,59.49,95.1,0,33.52,290,2.57
1422,05/04/21 09:00, 103,100,85.14,58.5,102.38,0,29.68,322,1.7
1423,05/04/21 08:00, 127,100,100,67.78,106.56,0,26.18,331,0.44
1424,05/04/21 07:00, 130,100,100,68.75,116.9,0,25.33,266,0.34
1425,05/04/21 06:00, 103,100,100,60.67,101.15,0,25.4,273,0.48
1426,05/04/21 05:00, 102,100,100,60.27,99.36,0,25.64,310,2.06
1427,05/04/21 04:00, 115,100,100,64.33,110.54,0,25.97,-,1.54
1428,05/04/21 03:00, 118,100,99.52,65.24,112.35,0,26.4,-,1.54
1429,05/04/21 02:00, 95,100,99.96,56.6,94.39,0,27.03,286,0.97
1430,05/04/21 01:00, 97,100,95.47,57.71,97.2,0,27.15,300,2.06
1431,05/04/21 00:00, 94,100,90.88,55.25,93.48,0,27.43,282,1.16
1432,04/04/21 23:00, 89,100,85.56,52.31,88.98,0,28.01,330,2.57
1433,04/04/21 22:00, 90,100,79.35,51.78,89.86,0,28.87,310,2.57
1434,04/04/21 21:00, 94,100,74.46,52.39,93.85,0,29.31,300,3.09
1435,04/04/21 20:00, 91,100,67.05,52.1,90.83,0,30.16,300,4.12
1436,04/04/21 19:00, 89,100,57.49,50.32,88.32,0,31.84,300,4.12
1437,04/04/21 18:00, 89,100,49.42,50.61,88.3,0,34.33,280,6.17
1438,04/04/21 17:00, 89,100,48.04,50.8,88.97,0,35.94,270,7.72
1439,04/04/21 16:00, 88,100,43.77,51.21,88.03,0,37.86,280,5.66
1440,04/04/21 15:00, 90,100,41.72,52.26,89.76,0,38.79,280,6.17
1441,04/04/21 14:00, 101,100,40.17,59.81,100.06,0,39.3,260,5.66
1442,04/04/21 13:00, 138,100,38.55,71.1,112.52,0,39.37,260,5.14
1443,04/04/21 12:00, 177,100,40.93,83.09,127.83,0,38.41,300,3.09
1444,04/04/21 11:00, 182,100,46.97,84.67,132.87,0,36.49,300,3.09
1445,04/04/21 10:00, 167,100,59.37,80.09,133.1,0,32.52,210,1.54
1446,04/04/21 09:00, 156,100,69.9,76.76,128.54,0,29.76,350,1.54
1447,04/04/21 08:00, 106,100,84.02,60.6,107.64,0,27.66,130,2.06
1448,04/04/21 07:00, 224,100,89.08,96.95,164.07,0,26.67,120,2.06
1449,04/04/21 06:00, 117,100,91.95,64.91,124.54,0,26.22,172,1.42
1450,04/04/21 05:00, 107,100,87.29,56.31,109.57,0,26.78,174,1.53
1451,04/04/21 04:00, 104,100,85.47,55.66,104.36,0,27.3,177,2.13
1452,04/04/21 03:00, 103,100,84.25,55.2,103.75,0,27.65,177,2.13
1453,04/04/21 02:00, 102,100,81.92,54.03,101.78,0,28.11,183,2.58
1454,04/04/21 01:00, 91,100,81,50.5,90.72,0,28.23,200,1.54
1455,04/04/21 00:00, 95,100,79.87,52.7,95.01,0,28.34,220,2.06
1456,03/04/21 23:00, 95,100,79.48,53.36,95.25,0,28.46,240,2.57
1457,03/04/21 22:00, 92,100,78.28,51.69,92.12,0,28.63,230,3.09
1458,03/04/21 21:00, 90,100,75.93,51.23,89.44,0,28.83,240,4.12
1459,03/04/21 20:00, 91,100,71.3,50.76,90.48,0,29.32,250,4.12
1460,03/04/21 19:00, 92,100,62.4,50.48,91.59,0,30.78,250,4.12
1461,03/04/21 18:00, 96,100,53.89,51.9,95.41,0,33.17,250,5.14
1462,03/04/21 17:00, 98,100,51.38,52.4,97.92,0,34.38,250,6.17
1463,03/04/21 16:00, 98,100,47.49,52.77,98.11,0,35.77,250,3.6
1464,03/04/21 15:00, 103,100,44.94,54.35,102.94,0,36.8,250,3.6
1465,03/04/21 14:00, 107,100,45.38,57.9,109.52,0,36.8,250,6.17
1466,03/04/21 13:00, 109,100,43.54,58.37,112.24,0,37.47,250,6.17
1467,03/04/21 12:00, 110,100,43.92,59.8,114.32,0,37.31,250,3.6
1468,03/04/21 11:00, 109,100,47.93,57.03,112.51,0,35.89,250,3.6
1469,03/04/21 10:00, 127,100,60.88,67.95,133.56,0,32.91,234,3.06
1470,03/04/21 09:00, 153,100,75.52,75.83,149.41,0,29.43,220,2.06
1471,03/04/21 08:00, 148,100,91.42,74.28,162.18,0,26.89,159,1.05
1472,03/04/21 07:00, 135,100,97.75,70.34,142.93,0,25.88,168,1.06
1473,03/04/21 06:00, 113,100,99.6,61.49,117.83,0,25.24,210,1.54
1474,03/04/21 05:00, 115,100,98.99,62.34,120.97,0,25.34,230,2.06
1475,03/04/21 04:00, 118,100,95.44,63.34,125.74,0,25.36,210,1.54
1476,03/04/21 03:00, 123,100,92.37,63.28,133.96,0,25.91,210,1.54
1477,03/04/21 02:00, 114,100,93.1,59.2,119.59,0,25.89,220,2.06
1478,03/04/21 01:00, 110,100,87.81,56.94,112.9,0,26.23,270,1.54
1479,03/04/21 00:00, 111,100,81.38,56.36,115.05,0,27.31,220,2.06
1480,02/04/21 23:00, 115,100,79.33,57.75,120.5,0,27.84,200,1.54
1481,02/04/21 22:00, 115,100,77.63,57.39,120.7,0,28.2,230,2.57
1482,02/04/21 21:00, 116,100,75.62,57.53,122.52,0,28.64,250,4.63
1483,02/04/21 20:00, 113,100,69.86,56.63,118.29,0,29.35,250,5.66
1484,02/04/21 19:00, 111,100,60.47,54.93,114.82,0,31.19,250,5.66
1485,02/04/21 18:00, 111,100,50.81,54.89,115.38,0,33.73,280,4.63
1486,02/04/21 17:00, 111,100,45.67,55.6,114.64,0,35.55,280,5.66
1487,02/04/21 16:00, 109,100,41.22,55.26,112.78,0,37.11,280,6.17
1488,02/04/21 15:00, 110,100,38.13,55.76,113.3,0,38.63,240,6.17
1489,02/04/21 14:00, 95,100,36.59,56.88,91.48,0,38.76,240,5.66
1490,02/04/21 13:00, 96,100,35.59,57.61,85.99,0,38.65,260,5.66
1491,02/04/21 12:00, 98,100,35.68,58.67,87.54,0,38.25,200,3.09
1492,02/04/21 11:00, 97,100,42.12,58.25,86.9,0,36.64,200,3.09
1493,02/04/21 10:00, 97,100,55.55,58.23,95.37,0,32.91,180,2.06
1494,02/04/21 09:00, 104,100,70.09,60.91,102.62,0,29.61,140,3.09
1495,02/04/21 08:00, 144,100,87.94,72.91,137.12,0,27.08,110,2.57
1496,02/04/21 07:00, 162,100,92.19,78.41,149.08,0,26.39,162,1.97
1497,02/04/21 06:00, 139,100,88.9,71.37,130.44,0,27.07,171,2.1
1498,02/04/21 05:00, 126,100,86.22,67.56,117.03,0,27.08,220,1.54
1499,02/04/21 04:00, 109,100,81.14,62.52,104.11,0,27.5,240,2.57
1500,02/04/21 03:00, 109,100,80.44,62.34,105.63,0,27.67,240,2.57
1501,02/04/21 02:00, 139,100,78.5,71.4,118.2,0,28.17,230,2.06
1502,02/04/21 01:00, 180,100,78.13,83.81,134.49,0,28.29,230,3.6
1503,02/04/21 00:00, 180,100,79.75,84.08,135.47,0,28.58,220,2.57
1504,01/04/21 23:00, 149,100,85.58,74.56,130,0,28.4,210,1.54
1505,01/04/21 22:00, 122,100,86.35,66.35,120.05,0,28.41,240,3.09
1506,01/04/21 21:00, 111,100,82.27,62.98,109.43,0,28.71,240,4.12
1507,01/04/21 20:00, 106,100,75.89,61.56,105.73,0,29.56,260,5.14
1508,01/04/21 19:00, 102,100,65.93,59.88,101.39,0,31.28,260,5.14
1509,01/04/21 18:00, 98,100,55.21,58.6,95.74,0,33.67,270,5.14
1510,01/04/21 17:00, 96,100,48.44,57.46,88.61,0,35.53,290,5.66
1511,01/04/21 16:00, 95,100,43.63,56.75,84.67,0,37.13,250,6.17
1512,01/04/21 15:00, 96,100,41.97,57.83,85.46,0,38.44,280,6.17
1513,01/04/21 14:00, 99,100,42.36,59.13,85.22,0,38.57,250,5.66
1514,01/04/21 13:00, 121,100,43.32,66.03,92.55,0,38.12,240,5.66
1515,01/04/21 12:00, 125,100,41.84,67.38,88.83,0,38.37,230,3.6
1516,01/04/21 11:00, 118,100,46.63,65.04,90.88,0,37.03,230,3.6
1517,01/04/21 10:00, 103,100,62.31,60.59,91.08,0,32.86,160,3.6
1518,01/04/21 09:00, 104,100,82.09,60.95,91.78,0,29.24,220,2.55
1519,01/04/21 08:00, 112,100,95.46,63.48,89.53,0,27.63,180,2.57
1520,01/04/21 07:00, 118,100,100,65.21,83.8,0,27.05,160,2.57
1521,01/04/21 06:00, 110,100,100,62.79,81.47,0,27.12,200,2.57
1522,01/04/21 05:00, 102,100,99.06,60.24,79.22,0,27.38,210,1.54
1523,01/04/21 04:00, 98,100,98.45,58.8,74.66,0,27.48,220,1.54
1524,01/04/21 03:00, 97,100,100,58.34,68.9,0,26.93,220,1.54
1525,01/04/21 02:00, 104,100,100,61.07,69.59,0,26.41,230,3.09
1526,01/04/21 01:00, 113,100,99.99,63.69,73.93,0,26.67,270,2.06
1527,01/04/21 00:00, 129,100,98.94,68.36,89.22,0,26.22,260,3.09
1528,31/03/21 23:00, 119,100,97.01,65.35,79.48,0,26.88,220,2.57
1529,31/03/21 22:00, 97,100,90.58,58.07,64.24,0,27.95,320,2.06
1530,31/03/21 21:00, 94,100,85.65,56.4,61.42,0,28.61,280,4.63
1531,31/03/21 20:00, 92,100,76.89,54.91,60.45,0,29.7,280,4.63
1532,31/03/21 19:00, 85,100,57.63,50.58,50.87,0,32.64,290,4.12
1533,31/03/21 18:00, 82,100,40.1,48.92,45.36,0,36.07,290,4.12
1534,31/03/21 17:00, 81,100,34.26,48.47,43.75,0,37.53,280,6.17
1535,31/03/21 16:00, 80,100,30.87,47.73,40.83,0,39.02,270,6.69
1536,31/03/21 15:00, 80,100,29.95,48.02,43.46,0,39.72,260,7.2
1537,31/03/21 14:00, 84,100,34.4,50.41,45.61,0,39.2,280,5.14
1538,31/03/21 13:00, 90,100,35.27,53.93,49.5,0,39.29,270,3.09
1539,31/03/21 12:00, 95,100,34.13,57.19,53.6,0,38.87,250,3.6
1540,31/03/21 11:00, 103,100,38.58,60.75,58.47,0,37.7,250,3.6
1541,31/03/21 10:00, 163,100,50.83,78.92,87.69,0,34.62,280,2.57
1542,31/03/21 09:00, 103,100,88.45,60.65,55.74,0,27.99,313,1.6
1543,31/03/21 08:00, 275,100,100,112.32,117.44,0,23.38,70,1.54
1544,31/03/21 07:00, 194,100,100,88.28,87.68,0,22.41,31,0.28
1545,31/03/21 06:00, 180,100,100,83.98,88.6,0,22.64,93,0.5
1546,31/03/21 05:00, 179,100,100,83.53,91.94,0,22.97,81,0.42
1547,31/03/21 04:00, 185,100,100,85.58,95.22,0,23.13,350,0.67
1548,31/03/21 03:00, 164,100,99.67,78.96,98.76,0,23.71,350,0.67
1549,31/03/21 02:00, 144,100,100,72.98,86.75,0,23.81,220,1.54
1550,31/03/21 01:00, 156,100,96.2,76.64,88.16,0,24.01,273,0.72
1551,31/03/21 00:00, 151,100,89.79,75.16,89.71,0,24.79,310,1.54
1552,30/03/21 23:00, 114,100,80.66,63.95,71.39,0,26.09,320,2.06
1553,30/03/21 22:00, 94,100,75.63,56.04,52.44,0,27.59,290,1.54
1554,30/03/21 21:00, 91,100,69.65,54.53,50.13,0,28.69,300,1.54
1555,30/03/21 20:00, 88,100,63.98,52.81,50.96,0,29.9,260,4.12
1556,30/03/21 19:00, 79,100,42.79,47.3,38.53,0,32.59,260,4.12
1557,30/03/21 18:00, 78,100,33.05,46.51,35.23,0,35.14,280,3.6
1558,30/03/21 17:00, 77,100,27.42,46.06,33,0,37.02,270,5.14
1559,30/03/21 16:00, 79,100,27.55,46.87,34.62,0,38.12,250,5.14
1560,30/03/21 15:00, 82,100,30.33,49,39.99,0,39.65,260,4.63
1561,30/03/21 14:00, 87,100,34.25,51.83,42.64,0,39.66,270,3.6
1562,30/03/21 13:00, 102,100,41.1,60.22,53.02,0,38.7,250,5.66
1563,30/03/21 12:00, 168,100,43.98,80.3,74,0,38,240,5.14
1564,30/03/21 11:00, 141,100,42.86,72.19,68.36,0,37.3,210,2.57
1565,30/03/21 10:00, 170,100,61.95,81.02,79.19,0,33.64,210,2.57
1566,30/03/21 09:00, 146,100,92.4,73.71,75.67,0,29.14,190,2.57
1567,30/03/21 08:00, 226,100,100,97.59,108.41,0,25.89,204,1.63
1568,30/03/21 07:00, 196,100,100,88.84,91.26,0,24.99,157,0.45
1569,30/03/21 06:00, 181,100,100,84.28,82.97,0,25.83,199,0.39
1570,30/03/21 05:00, 166,100,100,79.78,80.14,0,26.09,309,0.55
1571,30/03/21 04:00, 178,100,99.99,83.3,81.21,0,26.1,265,0.36
1572,30/03/21 03:00, 139,100,99.88,71.41,69.06,0,27.21,293,1.05
1573,30/03/21 02:00, 113,100,96.83,63.62,59.71,0,27.8,293,1.05
1574,30/03/21 01:00, 98,100,94.52,59,54.47,0,28.37,240,2.06
1575,30/03/21 00:00, 97,100,92.03,58.41,53.99,0,28.65,230,3.09
1576,29/03/21 23:00, 99,100,80.66,59.44,58.83,0,28.98,230,2.06
1577,29/03/21 22:00, 102,100,74.75,60.41,58.96,0,29.35,273,1.26
1578,29/03/21 21:00, 94,100,69.77,56.35,52.81,0,30.06,310,3.09
1579,29/03/21 20:00, 88,100,57.96,52.5,46.91,0,31.13,300,3.09
1580,29/03/21 19:00, 83,100,43.16,49.71,41.72,0,33.48,290,5.14
1581,29/03/21 18:00, 83,100,33.89,49.4,40.82,0,36.69,290,5.14
1582,29/03/21 17:00, 87,100,30.97,51.92,44.83,0,38.81,290,5.14
1583,29/03/21 16:00, 98,100,34.63,58.98,52.63,0,39.63,290,6.69
1584,29/03/21 15:00, 125,100,32.98,67.17,61.53,0,40.39,290,6.17
1585,29/03/21 14:00, 168,100,24.87,80.19,74.58,0,42.84,290,5.14
1586,29/03/21 13:00, 187,100,24.74,86.15,80.56,0,42.35,260,4.63
1587,29/03/21 12:00, 302,100,38.48,121.15,119,0,39.46,240,1.54
1588,29/03/21 11:00, 310,100,42.57,131.47,135.5,0,38.12,120,3.6
1589,29/03/21 10:00, 304,100,55.41,124.16,122.75,0,34.78,120,3.6
1590,29/03/21 09:00, 328,100,88.52,155.25,156.15,0,29.06,120,2.57
1591,29/03/21 08:00, 343,100,100,175.58,173.27,0,26.32,90,1.54
1592,29/03/21 07:00, 347,100,100,179.99,182.07,0,26.12,38,1.22
1593,29/03/21 06:00, 351,100,100,185.18,188.28,0,26.13,280,2.57
1594,29/03/21 05:00, 345,100,100,177.53,183.02,0,26.31,250,2.06
1595,29/03/21 04:00, 334,100,99.95,163.91,171.92,0,26.27,29,0.81
1596,29/03/21 03:00, 325,100,95.82,150.88,164.28,0,26.97,20,0.56
1597,29/03/21 02:00, 321,100,90.14,146.69,173.11,0,27.45,20,0.56
1598,29/03/21 01:00, 308,100,89.74,129.35,149,0,27.48,230,2.06
1599,29/03/21 00:00, 307,100,82.12,128.21,157.53,0,27.57,181,0.88
1600,28/03/21 23:00, 245,100,75.31,103.26,115.05,0,27.88,220,2.06
1601,28/03/21 22:00, 215,100,70.45,94.28,105.32,0,29.27,207,1.27
1602,28/03/21 21:00, 177,100,67.23,82.95,89.46,0,30.2,170,1.54
1603,28/03/21 20:00, 122,100,61.73,66.3,70.67,0,30.93,250,3.6
1604,28/03/21 19:00, 104,100,55.16,60.98,59.77,0,32.43,260,4.12
1605,28/03/21 18:00, 104,100,47.53,61.01,56.63,0,34.95,260,4.12
1606,28/03/21 17:00, 117,100,44.33,64.88,58.92,0,36.7,260,5.14
1607,28/03/21 16:00, 131,100,40.88,69.21,61.71,0,38.64,250,5.14
1608,28/03/21 15:00, 126,100,34.92,67.73,60.97,0,40.28,240,6.17
1609,28/03/21 14:00, 145,100,36.55,73.3,67.21,0,40.34,250,6.69
1610,28/03/21 13:00, 212,100,32.48,93.28,90.39,0,40.17,220,4.12
1611,28/03/21 12:00, 280,100,28.8,114.03,120.97,0,38.9,250,3.09
1612,28/03/21 11:00, 203,100,36.31,90.56,98.54,0,37.12,160,3.6
1613,28/03/21 10:00, 242,100,39.66,102.54,127.11,0,34.53,160,3.6
1614,28/03/21 09:00, 325,100,47.01,150.98,242.18,0,29.68,180,2.57
1615,28/03/21 08:00, 308,100,54.14,129.29,228.86,0,25.47,81,1.23
1616,28/03/21 07:00, 282,100,50.52,114.66,192,0,24.94,280,1.54
1617,28/03/21 06:00, 333,100,45.66,161.86,306.93,0,25.93,230,1.54
1618,28/03/21 05:00, 327,100,39.44,153.61,301.6,0,27.04,210,2.06
1619,28/03/21 04:00, 234,100,41.24,99.93,154.31,0,26.43,300,2.06
1620,28/03/21 03:00, 231,100,33.07,98.96,161.54,0,27.14,18,0.68
1621,28/03/21 02:00, 181,100,34.05,84.26,109.83,0,26.52,18,0.68
1622,28/03/21 01:00, 189,100,31.99,86.57,125.58,0,27.14,320,1.54
1623,28/03/21 00:00, 191,100,28.89,87.35,123.74,0,28.39,71,1.69
1624,27/03/21 23:00, 205,100,26.61,91.37,137.31,0,29.49,16,1.46
1625,27/03/21 22:00, 212,100,24.27,93.38,151.2,0,31.77,60,2.06
1626,27/03/21 21:00, 140,100,22.92,71.82,84.41,0,32.8,330,3.6
1627,27/03/21 20:00, 155,100,22.92,76.44,98.89,0,34.35,320,3.6
1628,27/03/21 19:00, 104,100,17.95,61.02,58.28,0,37.35,330,3.09
1629,27/03/21 18:00, 114,100,16.42,63.83,60.54,0,40.2,330,3.09
1630,27/03/21 17:00, 124,100,14.95,66.93,65.42,0,42.58,310,5.14
1631,27/03/21 16:00, 125,100,10.98,67.24,58.88,0,45.02,290,5.14
1632,27/03/21 15:00, 123,100,9.68,66.7,57.99,0,45.82,250,5.66
1633,27/03/21 14:00, 134,100,10.03,69.87,65.82,0,45.58,100,2.06
1634,27/03/21 13:00, 147,100,11.93,74.05,75.73,0,44.8,60,3.6
1635,27/03/21 12:00, 150,100,12.43,74.82,78.02,0,42.99,100,3.6
1636,27/03/21 11:00, 148,100,13.28,74.17,80.31,0,41.26,120,1.54
1637,27/03/21 10:00, 190,100,19.64,87.08,106.7,0,38.13,120,1.54
1638,27/03/21 09:00, 203,100,30.09,90.52,118.98,0,31.01,130,2.57
1639,27/03/21 08:00, 198,100,33.62,89.44,127.81,0,27.48,63,2.03
1640,27/03/21 07:00, 178,100,30.09,83.2,107.45,0,27.3,59,1.27
1641,27/03/21 06:00, 156,100,28.87,76.8,92.61,0,27.8,80,1.26
1642,27/03/21 05:00, 142,100,29.07,72.33,82.31,0,27.76,50,0.56
1643,27/03/21 04:00, 150,100,32.3,74.89,92.87,0,26.75,54,1.11
1644,27/03/21 03:00, 145,100,30.45,73.2,92.6,0,27.86,45,1.9
1645,27/03/21 02:00, 142,100,29.77,72.38,84.78,0,28.67,45,1.9
1646,27/03/21 01:00, 143,100,28.36,72.86,86.85,0,29.82,46,2.48
1647,27/03/21 00:00, 130,100,27.03,68.65,77.42,0,30.1,230,1.54
1648,26/03/21 23:00, 158,100,29.38,77.24,105.83,0,30.52,50,1.15
1649,26/03/21 22:00, 140,100,28.71,71.92,85.37,0,30.2,50,1.54
1650,26/03/21 21:00, 115,100,26.96,64.22,68.54,0,31.72,310,2.06
1651,26/03/21 20:00, 103,100,24.43,60.65,64.75,0,33.67,310,2.57
1652,26/03/21 19:00, 98,100,20.56,58.76,59.32,0,36.88,310,4.63
1653,26/03/21 18:00, 97,100,16.64,58.14,54.64,0,39.38,310,4.63
1654,26/03/21 17:00, 105,100,15.3,61.35,58.44,0,41.08,310,4.12
1655,26/03/21 16:00, 115,100,12.74,64.35,61.34,0,43.79,330,4.12
1656,26/03/21 15:00, 97,100,8.53,58.06,43.56,0,45.67,270,4.63
1657,26/03/21 14:00, 97,100,8.57,58.19,42.65,0,45.79,260,5.66
1658,26/03/21 13:00, 116,100,10.88,64.69,62.78,0,44.29,350,3.09
1659,26/03/21 12:00, 127,100,11.2,67.78,69.31,0,43.38,350,1.54
1660,26/03/21 11:00, 151,100,12.57,75.29,83.35,0,41.84,50,1.54
1661,26/03/21 10:00, 152,100,17.08,75.48,92.37,0,37.16,50,1.54
1662,26/03/21 09:00, 154,100,25.16,76.01,100.06,0,30.82,58,1.56
1663,26/03/21 08:00, 177,100,33.53,82.97,121.44,0,26.39,71,2.24
1664,26/03/21 07:00, 148,100,34.26,74.27,96.6,0,25.89,48,1.58
1665,26/03/21 06:00, 128,100,32.41,68.14,83.22,0,26.51,240,2.06
1666,26/03/21 05:00, 111,100,27.59,62.99,70.88,0,28.2,33,1.42
1667,26/03/21 04:00, 111,100,27.85,63.06,68.42,0,28.04,37,1.83
1668,26/03/21 03:00, 125,100,26,67.19,78.97,0,28.97,42,2.66
1669,26/03/21 02:00, 141,100,25.07,72.07,87.45,0,29.31,42,2.66
1670,26/03/21 01:00, 140,100,24.25,71.94,88.71,0,29.56,41,3.59
1671,26/03/21 00:00, 152,100,23.88,75.61,87.67,0,29.39,44,3.75
1672,25/03/21 23:00, 191,100,22.68,87.36,111.13,0,28.95,350,2.57
1673,25/03/21 22:00, 179,100,20.54,83.72,94.22,0,30.07,28,1.69
1674,25/03/21 21:00, 130,100,14.72,68.77,61.66,0,32.26,340,4.12
1675,25/03/21 20:00, 108,100,12.84,62.28,50.44,0,34.64,310,3.09
1676,25/03/21 19:00, 87,100,11.75,52.33,37.03,0,37.71,310,3.6
1677,25/03/21 18:00, 80,100,11.14,47.64,27.95,0,40.57,310,3.6
1678,25/03/21 17:00, 81,100,10.19,48.27,29.55,0,42.1,320,6.17
1679,25/03/21 16:00, 87,100,10.41,52.08,41.35,0,43.08,310,4.12
1680,25/03/21 15:00, 89,100,8.82,53.45,41.74,0,44.99,290,7.2
1681,25/03/21 14:00, 92,100,9.48,55.06,44.59,0,45.02,250,5.66
1682,25/03/21 13:00, 102,100,12.16,60.2,53.41,0,44.14,60,3.09
1683,25/03/21 12:00, 130,100,14.3,68.82,67.1,0,43.18,40,4.63
1684,25/03/21 11:00, 159,100,16.53,77.51,86.97,0,41.13,40,4.63
1685,25/03/21 10:00, 184,100,22.45,85.3,106.28,0,37.01,40,4.63
1686,25/03/21 09:00, 206,100,32.48,91.56,113.32,0,30.9,50,4.12
1687,25/03/21 08:00, 225,100,45.07,97.26,130.55,0,26.72,45,3.17
1688,25/03/21 07:00, 234,100,46.59,99.91,140.49,0,26.03,350,2.06
1689,25/03/21 06:00, 225,100,45.7,97.43,141.17,0,26.45,12,1.98
1690,25/03/21 05:00, 220,100,42.66,95.85,123,0,27.05,15,1.99
1691,25/03/21 04:00, 199,100,42.32,89.84,107.78,0,27.19,10,1.54
1692,25/03/21 03:00, 205,100,41.96,91.11,108.46,0,28.07,340,1.54
1693,25/03/21 02:00, 220,100,49.06,95.68,124.99,0,26.82,340,1.54
1694,25/03/21 01:00, 229,100,49.38,98.42,123.41,0,27.52,49,2.42
1695,25/03/21 00:00, 228,100,45.42,98.04,116.86,0,29.15,160,2.06
1696,24/03/21 23:00, 269,100,42.32,110.48,152.97,0,30.82,90,2.06
1697,24/03/21 22:00, 228,100,43.34,98.27,111.52,0,30.04,10,4.12
1698,24/03/21 21:00, 249,100,43.05,104.4,118.51,0,31.01,330,4.12
1699,24/03/21 20:00, 214,100,37.93,93.82,90.61,0,33.11,320,4.63
1700,24/03/21 19:00, 203,100,33.4,90.5,84.15,0,35.36,310,4.63
1701,24/03/21 18:00, 199,100,30.48,89.78,81.76,0,37.39,310,4.63
1702,24/03/21 17:00, 212,100,29.14,93.35,88.33,0,39.17,310,5.14
1703,24/03/21 16:00, 219,100,27.39,95.58,95.17,0,41.11,300,5.14
1704,24/03/21 15:00, 195,100,20.95,88.38,77.92,0,43.5,280,4.63
1705,24/03/21 14:00, 208,100,21.34,92.21,82.48,0,42.9,260,5.14
1706,24/03/21 13:00, 216,100,22.82,94.67,90.2,0,42.44,60,2.06
1707,24/03/21 12:00, 205,100,22.89,91.22,85.99,0,41.4,130,4.12
1708,24/03/21 11:00, 262,100,28.12,108.45,126.51,0,38.37,60,3.6
1709,24/03/21 10:00, 262,100,32.49,108.6,132.29,0,35.87,40,1.54
